mse	rmse	mae	pcc	scc
1	0.016118824	0.12695993	0.09002087250799501	0.6958706824581953	0.622140482448339
2	0.014398191	0.119992465	0.07608548299858467	0.7268478452101482	0.6862225210617459
3	0.01597479	0.12639141	0.0834443162241573	0.7306130923343814	0.7035931252032003
4	0.017478457	0.13220611	0.0898761685637285	0.7362525983858116	0.7075098098786349
5	0.014506094	0.12044125	0.07300641192932468	0.7393041941315182	0.7073004286102555
6	0.015975643	0.1263948	0.0822420372198624	0.7355469164785736	0.7127105549082677
7	0.015237516	0.12344033	0.07713304281939236	0.7349919523693085	0.6980073682369066
8	0.013978688	0.118231505	0.07433884488538405	0.7345472904896034	0.7184298051916395
9	0.014727863	0.1213584	0.07355783228837813	0.7304591304501994	0.7122585566086468
10	0.016979618	0.13030586	0.08895069939112067	0.7405902090840106	0.721840414001313
11	0.014049271	0.11852962	0.07304525666529237	0.7469273982308454	0.7290334074895443
12	0.014011797	0.118371435	0.07211744696907255	0.740648696680811	0.723791095742113
13	0.013781237	0.117393516	0.07481478678750186	0.7422965446449795	0.7294731153989319
14	0.013329323	0.11545269	0.07536174085684993	0.7509758753923461	0.7280919202834949
15	0.0137366	0.11720324	0.07292374522056105	0.7450070809540928	0.7239530202308886
16	0.013567654	0.116480276	0.07542445582525238	0.7442110803991488	0.7315363049423487
17	0.01312153	0.11454925	0.07146858807249906	0.7529103111583458	0.7328362002072184
18	0.013467826	0.116050966	0.0707817609388261	0.747028217581504	0.7291893450056611
19	0.014252362	0.11938325	0.08142555640924527	0.7501506994132697	0.7318801641802575
20	0.01381013	0.11751651	0.07086202456738054	0.7435503885482967	0.7254636495935833
