mse	rmse	mae	pcc	scc
1	0.025520537	0.15975149	0.10176910857611524	0.5069065075520852	0.3616057022362821
2	0.018924024	0.13756461	0.08858101734374085	0.6819693804238705	0.6231314390550062
3	0.014755276	0.1214713	0.08266207567557729	0.7214294939538302	0.687912604521426
4	0.017663212	0.13290302	0.08906539649087426	0.727273843875994	0.7004529935602197
5	0.017538412	0.13243267	0.08726561386722756	0.7357731349206532	0.7026113549458022
6	0.025218612	0.15880369	0.11827700530651007	0.7322824105745822	0.7109122930191285
7	0.013843829	0.1176598	0.07404182077414521	0.7382467111457995	0.71214112852212
8	0.015396818	0.124083914	0.08112566326370996	0.7397397331143849	0.7168568460444753
9	0.015005127	0.12249541	0.07621596713525224	0.7389437395036325	0.7129993480536149
10	0.01686316	0.12985823	0.0899864228337591	0.7377403416514792	0.718117588994929
11	0.01576694	0.12556647	0.08039432376046352	0.7387258910704858	0.7209356879744214
12	0.014582731	0.12075898	0.07378793686090968	0.7361110666213032	0.7180537289507667
13	0.016590608	0.12880453	0.08309491739844205	0.7381225092944944	0.7233745613928897
14	0.013790806	0.11743426	0.07375439933821736	0.7448776750412216	0.7230589481602523
15	0.014199083	0.11915991	0.07413301595957367	0.7405169596761928	0.7169689999082495
16	0.013756853	0.11728961	0.07230650321276871	0.7397405338035588	0.7310736217338168
17	0.014293693	0.11955623	0.07479044888372047	0.7399064035919453	0.7257131203576336
18	0.014865671	0.12192486	0.0755207096874013	0.7444983889130407	0.7262833172702646
19	0.013409472	0.11579928	0.07171392348854343	0.7472441271643978	0.7282615660304669
20	0.014086091	0.118684836	0.07266909699103412	0.7426267150406487	0.7234818663411569
