mse	rmse	mae	pcc	scc
1	0.01716811	0.13102713	0.0947151269784075	0.6936689985793345	0.6301733574707163
2	0.014429487	0.1201228	0.07434973341484519	0.7287492376678044	0.6942641477208829
3	0.015725615	0.12540181	0.08239347955334408	0.7289958429804975	0.6950917478173322
4	0.01565949	0.12513788	0.07988603924770293	0.7342392786594965	0.7017123726206935
5	0.014831409	0.12178427	0.07421621899121546	0.7353093267244567	0.7036282194179743
6	0.017112123	0.13081332	0.08805872620214923	0.7321968933141358	0.7114596043944537
7	0.014812936	0.12170841	0.0733174919357004	0.7358701294378144	0.7018102744893763
8	0.014157475	0.11898519	0.07963240115912744	0.7362837931152785	0.7155551316686974
9	0.014550362	0.12062488	0.07401559995310607	0.7324664069238539	0.712125513040015
10	0.016582154	0.1287717	0.08540504580414829	0.7403589740484134	0.7222884893902811
11	0.013933659	0.11804092	0.07325239406333604	0.746407382058003	0.7276921439070545
12	0.01419311	0.11913484	0.07364748324278747	0.7368854297271733	0.7193388730490454
13	0.013622169	0.11671405	0.0757061057363256	0.7477631931459449	0.7272671049239842
14	0.013429112	0.11588404	0.07422190867048846	0.7468848273410114	0.7225684254275727
15	0.01384979	0.11768513	0.07306172775681231	0.7445172129083069	0.7195548237855703
16	0.013738665	0.11721205	0.07501842275826551	0.739311861086937	0.7269926065381572
17	0.013531317	0.11632419	0.07263839582855709	0.7440096120995503	0.7251057077755362
18	0.013405163	0.11578067	0.07093299745512782	0.7478760642831823	0.7284711582442924
19	0.0139955385	0.11830274	0.08009971625374714	0.750478264267309	0.7353986142249808
20	0.013888129	0.117847905	0.0708383123595356	0.7427564846441285	0.7284263008008774
