mse	rmse	mae	pcc	scc
1	0.022015568	0.14837644	0.09848254960831622	0.607266236093807	0.5071550838916608
2	0.01640718	0.12809052	0.08280449028945841	0.7151023431148705	0.6689843518117752
3	0.014351156	0.119796306	0.08105172365493278	0.7303388221502529	0.6940529244352098
4	0.018675525	0.13665843	0.09358391123302069	0.7309326918373943	0.7018915482413323
5	0.015672164	0.12518851	0.07981949237311618	0.7393132788311942	0.7149966528142223
6	0.018571027	0.13627556	0.09445886362915097	0.7360344014624866	0.7151455992304981
7	0.01546504	0.12435851	0.0792002978894897	0.7403027465231742	0.7179589086027346
8	0.014343422	0.11976402	0.07503332959380818	0.7383650666817749	0.7124857838136328
9	0.014804946	0.12167558	0.07528210362530142	0.7358222026444163	0.7084031998578924
10	0.019078113	0.13812354	0.0962444729536906	0.7334815124706237	0.7152918520961041
11	0.014051865	0.11854056	0.07257419890111044	0.7358068689760466	0.721558079893963
12	0.0145712	0.12071123	0.07387946733456843	0.7366891851580418	0.7180932717833458
13	0.01387247	0.11778145	0.07472613328009962	0.7386211786546654	0.7234394518144126
14	0.014378186	0.11990908	0.07434736142213487	0.742356544052439	0.7251252906562732
15	0.014902259	0.12207481	0.07608101456364891	0.7326838278709343	0.7169057697488787
16	0.014026341	0.11843286	0.07598787896739882	0.7327264924030352	0.7285849886421265
17	0.014201517	0.11917012	0.07265912502688959	0.737984129288277	0.7261435306941054
18	0.013882527	0.11782414	0.07160269263482004	0.7397530814379588	0.727015620262847
19	0.013377416	0.11566078	0.07236434255750683	0.747398273374877	0.72972741887225
20	0.014359976	0.11983312	0.07381026541784551	0.7389027068174802	0.7247995789046502
