mse	rmse	mae	pcc	scc
1	0.025821917	0.16069199	0.10240677473472626	0.4945789857860302	0.35800574541377783
2	0.018923583	0.13756302	0.08919342971071074	0.6809028592978176	0.6198008383784266
3	0.01446791	0.12028263	0.07930894158738341	0.7247286558986547	0.6917455126682979
4	0.017237032	0.13128988	0.08447649591113496	0.7242613083543232	0.6978966225674796
5	0.019013895	0.13789088	0.09205970029243728	0.7312497318682756	0.7097477062935241
6	0.030124547	0.17356424	0.133932449323208	0.7304725981975914	0.7055350979424234
7	0.013967898	0.11818586	0.07421769008740974	0.7353375647555551	0.7076350184582187
8	0.01787885	0.13371181	0.09460384980017021	0.7376216581172097	0.7091906050447194
9	0.015743919	0.12547477	0.08425411663448913	0.7410019477347622	0.7180439107158729
10	0.01760949	0.13270076	0.09448972335445342	0.7408510910910906	0.7198795296728547
11	0.015597245	0.12488893	0.07888399984346545	0.7401014226806043	0.7186010309065567
12	0.014371322	0.119880445	0.07270656823856476	0.733319216860249	0.7194803332675006
13	0.018260842	0.13513269	0.09412134633604649	0.7402199473792489	0.7257273544994092
14	0.013756018	0.11728606	0.07364193281160658	0.7429880788797536	0.7218164497534335
15	0.014015808	0.11838838	0.07247941545535881	0.7399596518662392	0.7206876325653206
16	0.013863366	0.1177428	0.07184663066162864	0.7391775508830624	0.7251683680739999
17	0.014748841	0.12144481	0.0782273547036556	0.7413123584835695	0.7240585534433837
18	0.014790958	0.121618085	0.07486305691957028	0.7432224755429351	0.7298499868932957
19	0.013528145	0.11631055	0.07180230425119995	0.7453022754815968	0.7312164905486086
20	0.014325811	0.11969048	0.07331858155593807	0.7419772719116592	0.7231700616030721
