mse	rmse	mae	pcc	scc
1	0.023609323	0.15365326	0.10593888164965555	0.49924451913004414	0.4360382947402697
2	0.017366845	0.13178332	0.0884123727421716	0.7165459621930892	0.6611747137754003
3	0.014864219	0.1219189	0.07497898516003165	0.7268954602283662	0.6898477408620816
4	0.016224194	0.12737423	0.08229489623363002	0.7285694987710883	0.7095827935502727
5	0.01420555	0.119187035	0.07234628760946579	0.7348781649873672	0.7073638810124349
6	0.014593374	0.120803036	0.07370246545651547	0.7334224752630402	0.711923364818628
7	0.015062454	0.12272919	0.07327471766640978	0.7302782824176091	0.710508876810857
8	0.014360064	0.119833484	0.0721184795203774	0.7376675406464691	0.7125851695317181
9	0.01414344	0.1189262	0.07305838542243669	0.7390191724465899	0.7119516218842543
10	0.017071426	0.13065767	0.08842523243601352	0.7370311525345	0.7134642609112586
11	0.014218525	0.11924145	0.07268554554601073	0.7383448931904646	0.7221224896471444
12	0.013913906	0.11795722	0.07444363637851337	0.7373552747960168	0.7225282733606153
13	0.013740532	0.117220014	0.07593007573126573	0.7412508304565736	0.7278121986422236
14	0.01360112	0.11662384	0.07666477911361355	0.7450961197475758	0.7212071254123785
15	0.013876074	0.11779675	0.07194464258288649	0.7394016954241264	0.7228921744767637
16	0.013825475	0.117581785	0.07886952582338957	0.7416565432356843	0.7329968167071191
17	0.0137740765	0.11736301	0.07139977245213391	0.7411623640806673	0.7280491696623623
18	0.013776901	0.117375046	0.0734295642442332	0.7384818992637314	0.7281484179173828
19	0.01362075	0.116707966	0.07688367445730883	0.7446214544918657	0.7350650342881617
20	0.013792706	0.11744235	0.07092989747545612	0.7460775059021174	0.7309745240666049
