mse	rmse	mae	pcc	scc
1	0.026220104	0.16192622	0.10199199296104047	0.49787278319810285	0.36855688082823945
2	0.019370962	0.1391796	0.09170880803148365	0.6967080935159069	0.6349072055722063
3	0.014699215	0.12124032	0.08064317010112795	0.7198553370326244	0.6815040750976462
4	0.016738852	0.12937872	0.08134618301622101	0.7224714910179519	0.6935869151690389
5	0.018174402	0.13481247	0.0902263998616222	0.7347243352973611	0.7050231735850794
6	0.028109286	0.16765824	0.12917804500897703	0.7333432775623857	0.7092741646968471
7	0.013859514	0.11772644	0.07391490189057238	0.7389767038580493	0.7096049886419727
8	0.016761066	0.12946454	0.0889165644278194	0.7400415464173916	0.7143852528135185
9	0.015319761	0.12377302	0.07836554205908872	0.7417909387560541	0.7204728863745653
10	0.017539315	0.13243608	0.09368233300214703	0.7378709869570751	0.7145646792819834
11	0.015323167	0.12378678	0.07767410396145125	0.7381516442476699	0.7163166492913238
12	0.014330658	0.11971073	0.0722872272413327	0.7361281938914427	0.7206506222023022
13	0.016344318	0.1278449	0.08429655445792136	0.741171908868312	0.7231138495045145
14	0.013694661	0.11702419	0.07316809246124054	0.7430679290534029	0.7181669202869667
15	0.014225847	0.11927216	0.07380635211561033	0.7390605940678419	0.7194653621104936
16	0.013752185	0.11726971	0.07135517038059574	0.7412279210555297	0.7261587778207717
17	0.014900148	0.12206616	0.07734276067920494	0.740078580037018	0.7242624963291899
18	0.015570454	0.12478162	0.07808888161744709	0.7396483468308275	0.7265386945718563
19	0.013374463	0.11564801	0.07286866316137097	0.7476220848243564	0.7282440421247999
20	0.014309666	0.11962302	0.07276338668607953	0.7377660387378555	0.7211032409266193
