mse	rmse	mae	pcc	scc
1	0.019753337	0.14054656	0.09379498735069554	0.6159812329180613	0.5270530605847129
2	0.017774286	0.13332024	0.0887838326775518	0.714760112908376	0.668240666937036
3	0.014118979	0.11882331	0.07762815295061586	0.7324696614549313	0.6967926860636565
4	0.018787418	0.1370672	0.09513808937595411	0.7316322285619978	0.697750716773308
5	0.016592035	0.12881008	0.08420837816966267	0.73460285473782	0.7051675929870976
6	0.018258909	0.13512553	0.09482225542847665	0.7364137390340212	0.7112786689346571
7	0.015577091	0.124808215	0.07926590290058655	0.7358314992414579	0.7107475286398749
8	0.015484797	0.12443792	0.08095521646175008	0.7406055140075448	0.7125512312725939
9	0.014709346	0.12128209	0.07661280258701776	0.7387456352291073	0.7118089286083725
10	0.0196854	0.14030467	0.0999687784469382	0.7352073079595862	0.7083141536217443
11	0.013910369	0.11794223	0.07523275960056741	0.7383110279324134	0.7213441472016642
12	0.014462783	0.12026131	0.07451719793391372	0.7406725112693121	0.7185632457034347
13	0.014102019	0.11875192	0.07467048098708341	0.7393153822399902	0.7218846625627755
14	0.014318375	0.11965941	0.07551873776651444	0.7457354125521344	0.7259204334318435
15	0.014941225	0.1222343	0.07745858568074601	0.737350792421887	0.7216282251671428
16	0.013909597	0.11793895	0.07631657405172113	0.7357016191609503	0.7294202788552957
17	0.014311486	0.11963062	0.07363662804675186	0.740014977013903	0.7273888636254796
18	0.01401508	0.11838531	0.07124918842985344	0.7392517441562556	0.7255289770001006
19	0.013493581	0.116161875	0.07163792632920224	0.7472037035787134	0.731218087048924
20	0.014214694	0.11922539	0.07285649370436265	0.7407549381400603	0.7272930783843135
