mse	rmse	mae	pcc	scc
1	0.023291226	0.15261464	0.10600715310054107	0.49479580420475955	0.4441810697669301
2	0.017403651	0.1319229	0.0853043577850406	0.7068767801102607	0.6540158122920411
3	0.015304451	0.12371116	0.0773812490401351	0.7281147929623328	0.6908553458986084
4	0.015144536	0.12306314	0.07590733589593808	0.7319976640839492	0.6998719802562807
5	0.013885284	0.117835835	0.07324197200687321	0.7374440554276158	0.7068774734921982
6	0.01436926	0.11987185	0.07272623527140255	0.7324126716592896	0.7116818286804387
7	0.0146747995	0.121139586	0.07249682320686446	0.7316338755150459	0.7076132692004943
8	0.014476577	0.120318644	0.07340674955543765	0.7332078841337365	0.7121445600370926
9	0.014215482	0.1192287	0.07293826690091618	0.7409433813631977	0.7168080976242628
10	0.017000064	0.1303843	0.08311263295993707	0.7336589791118221	0.7100791912482466
11	0.014074239	0.118634894	0.07201910072682657	0.7364885642058085	0.7127407715867027
12	0.014238044	0.119323276	0.0761797739018356	0.730371608392365	0.7133026662341304
13	0.014073272	0.11863083	0.07584813619391254	0.732400816458942	0.7176489390148634
14	0.013744388	0.11723646	0.07604522102888453	0.7404274550385943	0.7200379334706406
15	0.014263488	0.11942985	0.07294164443977168	0.731739047790669	0.714119333319016
16	0.014032791	0.11846008	0.08051013128623295	0.7386756234370725	0.7264819275209418
17	0.013858452	0.11772193	0.07176671703555124	0.741976148797098	0.7317082718429143
18	0.0137314955	0.117181465	0.07365237333147043	0.7394961403652938	0.7262014739624199
19	0.013989102	0.11827554	0.08104379252398844	0.7429492734427715	0.7326226012925677
20	0.014243357	0.11934554	0.07216632011883525	0.7383434749022703	0.7281111401082078
