mse	rmse	mae	pcc	scc
1	0.025392327	0.1593497	0.10117927160226942	0.5125256307298125	0.3721284824916362
2	0.018934824	0.13760386	0.08863385921851505	0.6883128774173386	0.6208556901779407
3	0.014968733	0.122346774	0.08353667526394513	0.7167806477822046	0.674791537201723
4	0.017214563	0.13120428	0.08470460301254065	0.7265950193245797	0.6946619175079972
5	0.018493531	0.13599092	0.09213323714428089	0.7339256146302066	0.7043246366263254
6	0.027577575	0.16606498	0.1264108265577257	0.7276892780405193	0.70206429647651
7	0.013966845	0.11818141	0.07364288265166173	0.7355661017124309	0.7073066057076569
8	0.016863052	0.12985781	0.0901552148717267	0.7393676841587462	0.7122846796928736
9	0.015019694	0.12255486	0.07701406620678836	0.7429880209825839	0.7140406627737729
10	0.017103294	0.13077956	0.0884667462960287	0.736904670094163	0.7109764136637337
11	0.015752427	0.12550868	0.07999011772618604	0.7403433280013045	0.7221236137999713
12	0.01421277	0.11921732	0.07266171648877498	0.7353786984834124	0.7170052664853451
13	0.017315367	0.13158786	0.09157766789282129	0.7404109332023965	0.7211394595022133
14	0.013686212	0.116988085	0.0719909708081297	0.7434332398151463	0.7242510183748199
15	0.014097979	0.11873491	0.07354004699410038	0.742162790594642	0.7210464496611705
16	0.013566085	0.11647354	0.07181693898194247	0.7439052108519174	0.7340734839771719
17	0.014645644	0.12101919	0.07744842609336801	0.742508388578639	0.7309106552802002
18	0.01487417	0.1219597	0.07564089485036245	0.7446647616408468	0.7288784977856134
19	0.013358704	0.11557986	0.07152110593672645	0.7480913376402895	0.728767546988275
20	0.014244633	0.11935088	0.07329775048906946	0.7421696073529374	0.7249297766881304
