mse	rmse	mae	pcc	scc
1	0.025864441	0.16082425	0.11171970718915838	0.42088422880271975	0.4108140647165584
2	0.018987415	0.13779484	0.09372214302478106	0.7114824506345541	0.6516312307416136
3	0.015213099	0.1233414	0.07742853536844413	0.7322474472483282	0.6939466900867474
4	0.016147317	0.1270721	0.08127814059017795	0.7278918752917777	0.6956697119586218
5	0.013959781	0.118151516	0.07406274016462608	0.7347779901706943	0.7076408674547207
6	0.014677383	0.12115025	0.07357241998766162	0.7304926093467903	0.7088377093609363
7	0.014563091	0.120677635	0.07335654902916046	0.7358921898418241	0.7081198586781101
8	0.014775627	0.12155504	0.0741809992944331	0.7389284638596768	0.714738603777688
9	0.014216872	0.119234525	0.07266721705366673	0.7355078533323899	0.713107166686167
10	0.01658695	0.12879033	0.08618635822415344	0.740700555904905	0.7151929678393856
11	0.013759908	0.117302634	0.07103230158164203	0.7426137870111432	0.7263181178626866
12	0.014274532	0.11947607	0.07616869226668635	0.7326659498039065	0.7200271817791281
13	0.014076386	0.11864395	0.07853072457554248	0.7360965717690554	0.7222112588477788
14	0.013617449	0.116693825	0.07537517053824326	0.7430311359650202	0.7256544525754033
15	0.014411877	0.12004948	0.07424842195603917	0.726929192287922	0.7082514184093818
16	0.013953717	0.118125856	0.07845301547267186	0.7386241639070985	0.7258544381590532
17	0.013908979	0.117936336	0.07202462118192537	0.7410494833326182	0.7234904841848872
18	0.013834328	0.117619425	0.07208325927313995	0.7382177494920079	0.7252408803554591
19	0.013780728	0.11739135	0.07965293096532608	0.7451007447897949	0.729940063728722
20	0.0141346045	0.11888904	0.07180838237985357	0.7437272356239301	0.727807836486936
