mse	rmse	mae	pcc	scc
1	0.01928333	0.13886443	0.09283426276939034	0.631082850677086	0.5344345717106337
2	0.016418867	0.12813613	0.08269234180109893	0.7172463936939356	0.6675449917868125
3	0.014479974	0.12033276	0.08172416236914723	0.7302372520027973	0.6962895792863415
4	0.01809387	0.13451345	0.09105422100127558	0.7304309071382626	0.7027567120218008
5	0.016784828	0.12955627	0.08525740667745875	0.7379561298077523	0.712255877810261
6	0.017598469	0.13265923	0.09096710001473415	0.7366385748541256	0.711659142189653
7	0.01543759	0.124248095	0.07971857163693297	0.7380197539730904	0.7105246794498277
8	0.014941397	0.12223501	0.07726864356103263	0.737784832208735	0.7147284967619283
9	0.014929662	0.122186996	0.07777460290727325	0.7400722355189676	0.714205381134574
10	0.017674869	0.13294686	0.09233688948626381	0.7390041601207812	0.7181683573451743
11	0.013770493	0.11734774	0.07170573269671988	0.741195113132118	0.7221856244333739
12	0.014988883	0.122429095	0.07525456219251418	0.7366198774501503	0.7178450261768945
13	0.013963467	0.11816712	0.07273654658720217	0.7390901108336351	0.7230494544908218
14	0.014346915	0.11977861	0.07485836265823283	0.7464949560245557	0.7243033830232097
15	0.014648098	0.121029325	0.07487534986992048	0.7390829286347017	0.7257946241193012
16	0.013771568	0.11735233	0.07560665725284253	0.7386915201173566	0.7297340264093984
17	0.014446109	0.12019197	0.07357930408631468	0.738143768809676	0.7262715472708133
18	0.013621452	0.116710976	0.07086731097376124	0.744362206694637	0.7276539311995175
19	0.013266422	0.115179956	0.07103548879015438	0.750449779107429	0.7314656239805172
20	0.014388064	0.11995026	0.07358892548765746	0.7428116511573455	0.7272378692037959
