mse	rmse	mae	pcc	scc
1	0.026727913	0.16348673	0.10273486780989156	0.4954802665671544	0.365078284875053
2	0.019217825	0.13862836	0.09173472375985132	0.6866246025471514	0.6215083244451568
3	0.014571099	0.120710805	0.08022270980809791	0.7228567595010061	0.6849999134977058
4	0.017057369	0.13060386	0.08599710583902923	0.7262725785375663	0.6947153506618959
5	0.018224722	0.13499896	0.08939411248035517	0.7345851202106641	0.7087454928244036
6	0.026200214	0.1618648	0.12419661252447478	0.7317649758055932	0.7056682424709251
7	0.0137749305	0.11736665	0.07364125484068859	0.7393504261725984	0.7162452437230947
8	0.014408978	0.1200374	0.07466526357861648	0.7393890223029005	0.7154560199033787
9	0.014881154	0.121988334	0.07604990417213231	0.7410442992548194	0.7122872789915227
10	0.017637094	0.13280472	0.09540363052124193	0.7385731086287963	0.7152582956552607
11	0.014831647	0.12178525	0.0767018013479907	0.7399728298639444	0.7215312420473879
12	0.014418605	0.1200775	0.07262651699637873	0.7352027144230026	0.7223210490283609
13	0.016450856	0.1282609	0.0841873814434361	0.7395809743305733	0.7231463290210455
14	0.013753681	0.11727609	0.07353654313750367	0.7427315997017234	0.717632017246884
15	0.014036308	0.11847492	0.07267622370180864	0.7417236958030473	0.723982498968254
16	0.013688027	0.11699584	0.07193258787807351	0.7416945068878619	0.7280060688082056
17	0.014651076	0.121041626	0.07695211422509131	0.7403251684918795	0.7218896314992765
18	0.014810694	0.1216992	0.07427726142841608	0.7419570124371837	0.7263297329854517
19	0.013571295	0.1164959	0.07121381343064284	0.7450826336985568	0.7294007027218472
20	0.014028962	0.11844392	0.0714664740702206	0.74142927951774	0.7235337998341327
