mse	rmse	mae	pcc	scc
1	0.0211993	0.1455998	0.09747951406508565	0.6115880809861742	0.5135945901554396
2	0.01729138	0.1314967	0.08685790407830424	0.7136500978190041	0.6629005201324056
3	0.014658456	0.121072106	0.08494361759138731	0.7360145806020605	0.7036307472452017
4	0.017761676	0.13327293	0.0891749042431923	0.7326823770041219	0.7019462337750807
5	0.016552402	0.12865613	0.08311726056163346	0.7361812218968672	0.7075289170436608
6	0.019173846	0.13846965	0.09742348379123696	0.7359025025075369	0.7126271074077138
7	0.016444476	0.12823601	0.08484519395617238	0.7387358337724478	0.7128555882726098
8	0.0148052145	0.12167668	0.07727501528687276	0.7415919904746981	0.7187666498478271
9	0.015599876	0.12489946	0.08064805987627352	0.73659511327225	0.7090758859095724
10	0.019562867	0.13986732	0.09840595666990093	0.734490665979566	0.7133527172804339
11	0.013767168	0.117333576	0.0719745257099368	0.742123814541179	0.725953461401613
12	0.014403061	0.12001275	0.07347686482360685	0.7366280845272021	0.7202721790848654
13	0.0140633015	0.11858879	0.07229020282454164	0.7364003474544856	0.7224540449541967
14	0.014609012	0.120867744	0.07346278746408022	0.7417982213643747	0.7182540823830693
15	0.014440375	0.12016811	0.07438534327239547	0.7363640265982357	0.7203230696437498
16	0.01412424	0.11884545	0.07524962085544713	0.7309682892735114	0.7248928016685504
17	0.014263234	0.11942878	0.07290237296754777	0.7407532399921589	0.7289292401113411
18	0.013813699	0.117531694	0.07127400718424938	0.741765260731506	0.7252490171020927
19	0.013656688	0.116861835	0.07399297783905312	0.7440896322694913	0.7223732308038149
20	0.014557517	0.12065454	0.07431700085617789	0.7412136167745755	0.7274541372470501
