ARXSPAN_ID,JW-7-24-1,KIN001-260,NSC-87877,GNE-317,NAVITOCLAX,PLX-4720,ERK5-IN-1,VX-11E,TGX-221,DASATINIB,ZM-447439,CGP-082996,UPROSERTIB,DORAMAPIMOD,AST-1306,WIKI4,OLAPARIB,AGI-6780,CUDC-101,SB-505124,CP-724714,AZD8931,IMATINIB,LGK-974,NVP-BHG712,ZG-10,CX-5461,ERLOTINIB,CMK,LIMK1 INHIBITOR BMS4,AT13148,FTI-277,NVP-ADW742,ENZASTAURIN,NVP-TAE684,FULVESTRANT,WH-4-023,AZD7762,UMI-77,KIN001-244,QL-X-138,AFATINIB,PF-4708671,BICALUTAMIDE,"METAP2 INHIBITOR, A832234",LINSITINIB,VISMODEGIB,FTY-720,5-FLUOROURACIL,BELINOSTAT,PEVONEDISTAT,P22077,PAZOPANIB,BUPARLISIB,SELUMETINIB,OXALIPLATIN,ALPELISIB,TAMOXIFEN,CAY10566,WEE1 INHIBITOR,AZ-628,PIPERLONGUMINE,LINIFANIB,GDC-0941,GSK2126458,VINORELBINE,LDN-193189,IBRUTINIB,TORIN-2,RU-SKI-43,UNC0642,JW-7-52-1,BOSUTINIB,AZ6102,GDC-0068,ETP-45835,AZD6738,MG-132,EPZ004777,LFM-A13,UNC0638,PAC-1,RUXOLITINIB,AS601245,GSK1070916,PELITINIB,GNF-2,TEMOZOLOMIDE,DABRAFENIB,OSI-027,IWP-2,AZD6482,XMD11-85H,JQ1-(+),EPZ-5676,IOX2,DOXORUBICIN,A-770041,WHI-P97,NU-7441,AZD5363,TIVOZANIB,YK-4-279,REFAMETINIB,PD-173074,BX-912,LESTAURTINIB,AVAGACESTAT,GDC-0810,Z-LLNLE-CHO,NPK76-II-72-1,ZOLEDRONATE,OSIMERTINIB,LY2109761,PHENFORMIN,BRIVANIB,ALECTINIB,SIROLIMUS,PYRIDOSTATIN,XMD8-92,XMD14-99,TW-37,VINCRISTINE,FR-180204,TOZASERTIB,BVD-523,TIPIFARNIB,CETUXIMAB,VINBLASTINE,TANESPIMYCIN,ABT-737,CYCLOPAMINE,EHT-1864,TENIPOSIDE,XAV-939,DACOMITINIB,AT-7519,MPS-1-IN-1,BMS-345541,SB-525334,KOBE2602,"CAP-232, TT-232, TLN-232",ROSCOVITINE,GSK429286A,JNJ-38877605,EX-527,QL-XII-47,TEMSIROLIMUS,KRAS (G12C) INHIBITOR-12,TALAZOPARIB,TG-101348,IRINOTECAN,GEFITINIB,VORINOSTAT,SALUBRINAL,S-TRITYL-L-CYSTEINE,CYCLOPHOSPHAMIDE,VENOTOCLAX,PFI-3,ZSTK-474,MIM1,CD532,CRIZOTINIB,CANERTINIB,SINULARIN,PICOLINICI-ACID,DOCETAXEL,AZ960,SCH772984,PODOPHYLLOTOXIN,NVP-BEZ235,GSK690693,SORAFENIB,AXITINIB,GSK591,DAPORINAD,PFI-1,TPCA-1,CP466722,NILOTINIB,(5Z)-7-OXOZEAENOL,SUNITINIB,FH-535,FLUDARABINE,BIBR-1532,OBATOCLAX,TOPOTECAN,PONATINIB,TENOVIN-6,MIDOSTAURIN,WNT-C59,SN-38,AR-42,BMS-536924,AZD3759,ENTINOSTAT,KIN001-270,AT7867,TASELISIB,WEHI-539,LJI308,APABETALONE,BLEOMYCIN,BAY-61-3606,GSK269962,GEMCITABINE,DMOG,C-75,HG-5-113-01,AS605240,APITOLISIB,YM-155,OTX015,JNK INHIBITOR VIII,YM-201636,ELEPHANTIN,IDELALISIB,RIBOCICLIB,APR-246,AMUVATINIB,NSC-319726,TRAMETINIB,ALVOCIDIB,MIRIN,TWS-119,PI-103,LEFLUNOMIDE,VOXTALISIB,MIRA-1,SB-216763,NELARABINE,FORETINIB,SHIKONIN,I-BET-762,BAM7,PARTHENOLIDE,MASITINIB,ETOPOSIDE,PANOBINOSTAT,AMG-319,SAVOLITINIB,QS-11,MOTESANIB,BI-2536,SABUTOCLAX,TAK-715,AZD8186,ZIBOTENTAN,DACTINOMYCIN,UNC1215,ARA-G,GW-441756,LCL-161,CHIR-99021,GSK1059615,GW-843682X,PILARALISIB,QL-VIII-58,VNLG/124,ACY-1215,AZD8055,OF-1,THAPSIGARGIN,MK-8776,ML323,FILANESIB,VE-822,XMD13-2,CAMPTOTHECIN,GSK2110183,TRICHOSTATIN-A,STF-62247,CCT018159,RO-3306,AZD4547,FMK,NG-25,WZ4003,GSK2606414,AR-12,PHA-665752,CYTARABINE,SB-590885,CZC24832,KIN001-042,EPOTHILONE-B,KU-55933,MITOXANTRONE,SERDEMETAN,AKT INHIBITOR VIII,A-443654,PALBOCICLIB,GSK1904529A,GSK650394,DIHYDROROTENONE,I-BRD9,CABOZANTINIB,OSI-930,PD-0325901,QL-XI-92,QUIZARTINIB,BX-795,METHOTREXATE,BMS-509744,VE-821,AGI-5198,PHA-793887,CEDIRANIB,EMBELIN,VENETOCLAX,NIRAPARIB,PIK-93,A-83-01,WZ-1-84,DINACICLIB,TELOMERASE INHIBITOR IX,ELESCLOMOL,BMS-754807,CCT007093,RUCAPARIB,T-0901317,PYRIMETHAMINE,MK-1775,VELIPARIB,DACINOSTAT,MK-2206,AZD5582,GSK343,ALISERTIB,BRYOSTATIN-1,SNX-2112,LAPATINIB,CISPLATIN,WYE-125132,NSC-207895,CAY10603,BORTEZOMIB,BDP-00009066,TRETINOIN,PEMETREXED,LENALIDOMIDE,AICA RIBONUCLEOTIDE,GS-9973,IPA-3,TUBASTATIN-A,MN-64,PD-184352,JNK-9L,PF-562271,IKK-2-INHIBITOR-V,WZ3105,CGP-60474,PACLITAXEL,SARACATINIB,ACETALAX,PCI-34051,GSK2578215A,NINTEDANIB,PRT062607,MITOMYCIN-C,IC-87114,SU-11274,KB NB 142-70,BEXAROTENE,CARMUSTINE,VX-702,GW-2580,Y-39983,CPI-613,SPHINGOSINE KINASE 1 INHIBITOR II,QL-XII-61,HG-5-88-01,GALLIBISCOQUINAZOLE,"EEF2K INHIBITOR, A-484954",EPIRUBICIN,BIX02189,ISPINESIB MESYLATE,KIN001-135,KIN001-206,KIN001-236,KIN001-266,LUMINESPIB,NUTLIN-3A,SGC0946,SL 0101-1
ACH-000001,0.778432,0.951321,0.8402870000000001,-99999.0,-99999.0,0.93641,0.891908,0.402122,0.6596,0.8359030000000001,0.948386,0.960286,0.961697,0.984712,0.984736,0.983311,0.979953,0.49162,0.947265,0.984733,0.980969,0.507522,0.4067,0.924088,0.859663,0.984736,0.981097,0.8756700000000001,0.971596,0.7555930000000001,0.981482,0.960537,0.984736,0.7831859999999999,0.983452,0.981554,-99999.0,0.921773,0.948122,0.968866,0.974629,0.925724,0.954048,0.774483,0.882094,0.7188760000000001,0.831986,0.8357469999999999,0.94922,0.972209,0.917242,0.867777,0.984736,0.926107,-99999.0,0.979673,0.979845,0.983405,0.782812,0.950936,-99999.0,0.882408,0.8834700000000001,0.7493489999999999,0.973996,0.970728,0.963107,0.752417,0.943194,0.898863,0.976754,0.959584,0.984676,0.955595,0.8154,0.952902,0.983589,0.982198,0.984736,0.981031,0.912737,0.765154,0.8204600000000001,0.97238,-99999.0,-99999.0,0.8577040000000001,0.978217,-99999.0,0.984736,0.94005,0.7816569999999999,0.990736,0.976109,0.984736,-99999.0,0.961365,0.962947,0.983644,0.98256,0.408134,0.6873819999999999,0.365219,0.845225,0.763592,0.719766,0.444138,0.411493,0.979881,0.741525,0.982717,0.967476,0.886501,0.800633,0.76361,0.942367,0.984723,0.815072,0.621466,0.985743,0.970246,-99999.0,0.936928,0.8839440000000001,0.97876,0.98085,0.66573,0.4689529999999999,0.970129,0.984692,0.831824,0.983125,0.982984,0.818286,0.968894,0.977062,0.907658,0.937949,0.780669,0.963916,0.926325,0.711069,-99999.0,0.97279,0.533759,0.989182,0.953811,0.857094,0.991612,0.977589,0.955292,0.938118,0.982681,0.984706,0.978807,0.931335,0.984736,0.980437,0.975703,-99999.0,0.7206670000000001,0.933691,0.946972,0.97295,0.972076,0.906436,0.976822,0.7694479999999999,-99999.0,0.982867,0.8583729999999999,0.946186,0.981534,0.971775,0.798346,0.982392,0.585821,0.982885,0.984736,-99999.0,0.8223809999999999,0.961312,-99999.0,0.8285299999999999,0.982202,0.984542,0.984639,0.978897,0.983715,0.8725700000000001,0.965059,0.977859,0.964417,0.9633,0.949377,0.85945,0.896957,0.977759,0.7814800000000001,0.952912,0.955509,0.975119,0.984135,0.967,0.97595,0.959289,0.984633,0.977879,0.8896129999999999,-99999.0,0.91685,0.8631540000000001,0.983861,0.904696,0.500483,0.917952,0.6067560000000001,0.879067,0.97213,0.924933,0.952534,0.971837,0.984736,0.839269,0.983127,0.983857,0.98797,0.929193,0.977607,0.98463,0.984736,0.36007,0.982081,0.975197,0.971242,0.840585,0.984538,-99999.0,0.8107,0.865042,0.934659,0.984284,0.981306,0.939057,0.890232,0.972775,0.956182,0.8076800000000001,0.938268,0.987051,0.370906,-99999.0,0.909213,0.959283,0.984003,0.988587,0.904781,0.990887,0.980424,0.8479129999999999,0.953677,0.901465,0.885131,0.981696,-99999.0,0.984727,0.771784,0.984736,0.982459,0.982149,0.902432,0.754192,0.977191,0.7504890000000001,0.959301,0.981272,0.953077,-99999.0,0.236837,0.984736,0.984736,0.984481,0.941749,0.974743,0.984736,0.955403,-99999.0,0.95941,-99999.0,0.957893,0.941366,0.974817,-99999.0,0.499685,-99999.0,-99999.0,0.954281,0.982885,0.981997,0.964663,0.984254,0.968951,0.978454,0.859711,0.982655,0.3790949999999999,0.982268,0.953466,0.948135,0.6825600000000001,0.978104,0.8665149999999999,0.984268,0.984736,0.984428,-99999.0,0.984736,0.977379,0.924345,0.937068,0.809258,0.8801379999999999,0.681706,0.982229,0.903059,0.902301,0.922026,0.984736,-99999.0,0.236236,0.785573,0.984736,0.8248530000000001,0.512724,-99999.0,0.981313,0.967741,0.914303,0.587643,0.984736,0.552002,0.7978890000000001,0.838834,0.808851,0.979554,0.982885,0.8987299999999999,0.961171,0.976419,0.982999,0.946729,0.984728,0.593803,0.365638,0.828722,0.972814,0.956727,0.86472,0.898007,0.942588,0.975584,0.8905139999999999,-99999.0,0.984023,0.898775,0.944734,0.647853,-99999.0,0.991612,0.977684,0.97553,0.9637,0.984736,0.984736,0.915893,0.982272,0.733492,0.072277,0.983536,-99999.0,0.651746,0.982084,0.893777,0.983861,0.933035
ACH-000002,0.788327,0.87476,0.760137,0.905754,0.930764,0.991068,0.278288,0.972905,0.558774,0.890106,0.966916,0.944117,0.652623,0.851657,0.985962,0.765857,0.937814,0.4369729999999999,0.971384,0.8477030000000001,0.95701,0.289591,0.199376,0.989058,0.6429189999999999,0.345064,0.986239,0.908278,0.7218979999999999,0.707122,0.494411,0.95808,0.806772,0.595416,0.984704,0.937194,0.574745,0.912477,0.660127,0.984512,0.994141,0.871439,0.8339290000000001,0.721046,0.880592,0.692543,0.739664,0.861613,0.947982,0.961984,0.881604,0.8450350000000001,0.300969,0.820393,0.8451850000000001,0.975386,0.988078,0.930497,0.804198,0.979163,0.94417,0.633012,0.715787,0.743091,0.89694,0.90696,0.968265,0.700873,0.950888,0.818226,0.653601,0.910215,0.971851,0.662205,0.6852590000000001,0.985302,0.987609,0.26388,0.371874,0.981228,0.93477,0.651113,0.8721610000000001,0.989889,0.986807,0.872569,0.985019,0.8343719999999999,0.979975,0.986568,0.756946,0.8078529999999999,0.993131,0.3876429999999999,0.892172,0.988721,0.911447,0.865345,0.987489,0.990079,0.325678,0.6897340000000001,0.318895,0.978159,0.4266819999999999,0.443291,0.406853,0.159902,0.987823,0.543673,0.986632,0.978952,0.855878,0.812052,0.708034,0.737571,0.930581,0.59414,0.514731,0.984714,0.98824,0.928476,0.988597,0.628419,0.986203,0.987278,0.615899,0.34613,0.768667,0.973269,0.718194,0.953176,0.982287,0.768147,0.980016,0.977185,0.909166,0.8733709999999999,0.779937,0.989905,0.513895,0.615966,0.985052,0.98449,0.398017,0.383268,0.990928,0.945112,0.407309,0.883373,0.924146,0.943244,0.981692,0.8846120000000001,0.982803,0.930093,0.964587,0.974734,0.98392,0.788387,-99999.0,-99999.0,0.7497560000000001,0.933089,0.953006,0.946049,0.917428,0.3407199999999999,0.990472,0.986313,0.738155,0.74417,0.818275,0.97981,0.983423,0.957452,0.579897,0.98032,0.817812,0.8352729999999999,0.679649,0.982672,0.990814,0.794347,0.931942,0.828145,0.952693,0.878705,0.978053,0.987583,0.989798,0.974304,0.862751,0.865347,0.974012,0.7640979999999999,0.917416,0.973248,0.5516989999999999,0.986197,0.908188,0.985996,0.984915,0.895739,0.982777,0.990046,0.8731700000000001,0.934701,0.683171,0.798816,0.914232,0.983539,0.978515,0.909497,0.176041,0.59536,0.7037899999999999,0.981008,0.979638,0.946805,0.880516,0.980744,0.828902,0.537521,0.986516,0.953567,0.967428,0.870922,0.987414,0.841641,0.845891,0.034317,0.976696,0.968919,0.687949,0.919528,0.623628,0.806873,0.93108,0.769888,0.980117,0.349539,0.933345,0.957383,0.579765,0.906399,0.8315969999999999,0.977227,0.876799,0.927348,0.211025,0.912047,0.976596,0.983698,0.7249909999999999,0.99325,0.37031,0.835774,0.735574,0.457462,0.98701,0.916559,0.8378120000000001,0.981669,0.990775,0.664586,0.447881,0.301429,0.98849,0.574294,0.8638620000000001,0.8571610000000001,0.970987,0.733739,0.940776,0.8893709999999999,0.981999,0.98738,-99999.0,0.747953,0.915028,0.757468,-99999.0,0.90819,0.973135,0.785673,-99999.0,0.979383,0.966676,0.957223,0.987569,0.958238,0.8539620000000001,0.756207,0.8889370000000001,0.990592,0.969876,0.976079,0.990217,0.939674,0.922462,0.75832,0.749582,0.952645,0.989862,0.5990949999999999,0.986211,0.98547,0.979462,0.57034,0.322294,0.736526,0.98738,0.987402,0.978081,0.912591,0.938588,0.961404,0.774591,0.930308,0.849725,0.8204229999999999,0.6310899999999999,0.967896,0.877323,0.602136,0.7377239999999999,0.6412180000000001,0.970967,0.87671,0.674955,0.987108,0.636518,0.158279,0.903177,0.7195520000000001,0.507618,0.5443680000000001,0.725457,0.876653,0.669044,0.867828,0.824883,0.825392,0.984855,0.987631,0.965641,0.989884,0.969781,0.980618,0.352994,0.498552,0.4241069999999999,0.204944,0.657311,0.976805,0.76832,0.681178,0.964856,0.88123,0.949824,0.9433,0.990799,0.972783,0.901212,0.953203,0.383031,0.986707,0.579365,0.96756,0.983207,-99999.0,0.874497,0.97512,-99999.0,0.8996280000000001,0.604228,0.046061,0.918265,0.8656280000000001,-99999.0,0.985921,0.839175,0.988639,0.533204
ACH-000004,0.73763,0.938733,0.835441,0.808964,0.966133,0.983552,-99999.0,0.993912,0.5960270000000001,0.96032,-99999.0,0.967778,0.80203,0.84401,0.976915,0.979618,0.994742,0.636921,-99999.0,0.889442,0.993655,0.4568979999999999,0.06923,0.903494,0.5917180000000001,0.249607,0.98573,0.847591,0.883075,0.729757,0.914364,-99999.0,0.908645,0.690343,0.991218,0.98265,0.956508,-99999.0,0.580324,-99999.0,-99999.0,-99999.0,0.992341,0.987314,-99999.0,0.631367,0.846424,-99999.0,0.993615,0.985953,0.672556,-99999.0,0.131865,0.988471,0.776098,-99999.0,0.989027,0.88631,0.675021,0.90751,0.909017,0.955244,0.93204,0.537305,0.946771,0.901564,0.948483,-99999.0,-99999.0,0.955544,0.93401,0.970984,0.969953,0.72532,0.671233,0.985422,0.982397,0.922116,0.208276,0.991147,0.918625,0.607592,-99999.0,0.976897,0.936471,0.751455,0.851628,0.6659079999999999,0.942356,0.964921,0.6459560000000001,0.8921,0.997684,0.409306,0.526029,0.98027,-99999.0,0.2480639999999999,0.992731,0.957858,0.219957,0.606236,0.984146,0.980173,0.993289,0.514606,0.482813,0.586501,0.931866,0.67293,0.990941,0.978651,0.8566290000000001,0.42321,0.791164,0.788921,0.8297399999999999,-99999.0,0.597093,0.993266,0.988836,0.8797360000000001,0.921654,0.7197560000000001,0.991039,0.988168,0.671637,0.818,0.717514,0.988327,0.834067,0.968272,0.974584,0.8814120000000001,0.982148,0.993282,-99999.0,-99999.0,0.972681,0.963018,0.118252,-99999.0,0.991133,0.92527,0.6032810000000001,0.89679,0.992062,-99999.0,0.804017,-99999.0,0.948171,0.959334,0.992572,0.952438,-99999.0,0.769109,0.988945,0.990342,0.99063,0.487764,-99999.0,-99999.0,0.864122,-99999.0,0.984233,0.99113,0.948701,0.398817,0.991214,0.988173,0.601827,0.886391,0.88926,0.993851,0.985496,0.98566,0.619899,0.990589,0.554345,0.279775,0.8114,0.97684,0.967556,0.786292,0.96433,0.8974209999999999,0.910041,0.892034,0.980179,0.990483,0.96568,0.982607,0.990415,0.991215,0.993919,0.764508,0.8511790000000001,0.96259,0.6173390000000001,0.964468,0.982886,0.974875,0.990028,0.978388,-99999.0,0.983345,0.859187,0.952039,0.465081,0.682349,0.933894,0.733577,-99999.0,0.8611629999999999,0.182627,0.622442,-99999.0,0.991167,-99999.0,0.976323,0.968724,0.953054,0.868259,0.7828039999999999,0.962343,0.8303510000000001,0.990431,0.8403430000000001,0.924102,0.8782780000000001,0.870345,0.654204,0.979426,0.986171,-99999.0,0.8102159999999999,0.910283,0.891323,0.817653,0.991639,0.981974,0.334411,0.909322,-99999.0,0.658084,0.900164,-99999.0,0.8545299999999999,0.803808,0.7328479999999999,0.298512,0.8053020000000001,0.988442,0.96499,0.99428,0.990184,0.917767,0.399185,-99999.0,0.680215,0.991218,0.963584,0.792585,0.993914,0.991218,0.761415,0.6865439999999999,0.536043,0.99349,0.827683,0.97123,0.750052,0.982574,0.773796,0.939205,0.926247,-99999.0,0.670441,-99999.0,0.694821,0.8874340000000001,0.394445,-99999.0,0.772691,0.970671,0.990256,-99999.0,0.989741,0.933324,0.947698,0.991218,0.825435,0.820002,0.378986,0.8574940000000001,0.991215,-99999.0,0.990329,0.991116,0.990818,0.964928,0.990059,0.99206,0.878092,0.989806,0.51051,0.991658,0.738136,0.947179,0.56309,0.360635,0.934387,0.990029,0.914662,0.92146,0.811513,0.954934,0.8960809999999999,0.5492020000000001,0.988646,0.981429,0.986943,-99999.0,0.989731,0.850417,0.66042,0.566226,0.581491,0.989368,0.562167,0.365833,0.991218,0.6762600000000001,0.0571799999999999,0.899553,0.426109,0.988553,0.964393,0.861757,0.824859,0.545129,0.877295,-99999.0,0.84324,0.990588,0.989635,0.985098,-99999.0,0.8670760000000001,0.990215,-99999.0,0.990015,0.766721,0.553285,0.851561,0.990332,0.937176,0.564125,0.976602,0.957742,0.991082,-99999.0,0.985078,0.953486,-99999.0,0.986303,0.1890869999999999,0.981199,0.942697,0.940376,0.973106,-99999.0,0.8747149999999999,0.932011,-99999.0,0.965245,0.782295,0.366912,0.844979,0.761323,-99999.0,0.980945,0.946694,0.992605,0.7619560000000001
ACH-000006,0.176396,0.571569,0.581729,0.585938,0.95851,0.935574,0.600428,-99999.0,0.596056,0.690723,0.966863,0.938056,0.652058,0.476417,0.958748,0.844209,0.972421,0.482018,0.953171,0.799925,-99999.0,0.397242,0.4128229999999999,-99999.0,0.67019,0.407111,0.968628,0.827889,0.770893,0.749282,0.287898,0.919972,0.779612,0.297701,0.980227,0.964543,0.8922209999999999,0.790196,-99999.0,0.986823,0.95315,0.740995,-99999.0,0.7477060000000001,0.704203,0.0567929999999999,0.647455,0.695995,0.964677,0.936944,0.616197,0.748696,0.390396,0.8692840000000001,0.742058,0.971261,0.944716,0.741392,0.496063,0.5441739999999999,0.816859,0.512475,0.860239,0.722854,0.8785,0.8898229999999999,0.95359,0.6206649999999999,0.954757,0.480164,0.192331,0.978778,0.161583,0.724843,0.76758,0.974113,-99999.0,0.933721,0.468592,0.97739,0.7641140000000001,0.394767,0.746995,0.977434,0.936968,0.766904,0.977434,0.8775930000000001,0.922281,0.955793,0.45615,0.858342,0.941972,0.4215529999999999,0.974184,0.951502,0.989312,0.952932,-99999.0,0.848374,0.400377,0.745491,0.24859,0.899293,-99999.0,-99999.0,0.438974,0.74588,0.979615,0.6438510000000001,0.976601,0.903231,-99999.0,0.897951,0.8069430000000001,0.530452,0.833191,0.7785529999999999,0.805346,0.960021,0.968208,0.8746790000000001,0.962076,0.793313,0.976382,0.932659,0.651664,0.42308,-99999.0,0.923566,0.047242,0.907945,0.962793,0.8911,0.963533,-99999.0,0.70821,0.988167,0.660181,0.960262,0.280201,0.602075,0.981678,-99999.0,0.389405,0.465406,0.959876,0.518748,0.406048,0.975992,-99999.0,0.8067489999999999,-99999.0,0.912041,0.975451,0.53361,0.731089,0.930733,0.969943,0.622253,-99999.0,-99999.0,0.8464,0.8188310000000001,-99999.0,0.950065,0.758679,0.46576,0.979376,0.977434,0.900781,0.669433,0.786729,-99999.0,0.969292,0.971186,0.587823,0.8071189999999999,0.55118,0.649373,0.633933,0.943643,0.97299,0.340221,0.942033,0.7444029999999999,0.798329,0.8560620000000001,0.878677,0.958657,-99999.0,0.869133,0.908597,0.880601,0.975943,0.7463609999999999,-99999.0,0.959237,0.266177,0.920214,0.935634,0.926596,0.295254,0.936611,0.960453,-99999.0,0.765594,0.89684,0.4792939999999999,0.870064,0.664805,0.975947,0.984841,0.6127060000000001,0.2194739999999999,-99999.0,0.542986,0.574685,0.726163,-99999.0,-99999.0,0.978235,0.811333,0.861232,-99999.0,0.197393,0.960529,0.320411,-99999.0,0.7210449999999999,0.680948,0.677884,0.979776,0.983549,0.725659,0.725896,0.894592,0.719978,0.398738,-99999.0,0.955588,0.206621,0.922449,0.936582,-99999.0,0.8184939999999999,0.778057,0.9224,0.788618,0.8657819999999999,0.336323,0.898748,0.863032,-99999.0,0.961494,0.992213,0.861648,0.78173,0.737892,0.142424,0.903327,0.78797,0.7886340000000001,0.974976,0.952458,0.4209989999999999,0.508993,0.277811,-99999.0,0.383742,0.878057,0.676613,0.7093109999999999,-99999.0,0.314361,-99999.0,0.933059,0.862452,-99999.0,0.565391,0.934185,0.597584,-99999.0,0.816667,0.142899,0.894016,-99999.0,0.980937,0.900639,0.948959,0.970886,0.905381,0.727942,-99999.0,0.8252209999999999,0.950937,0.948798,0.977434,0.923414,0.976789,0.950208,0.8842399999999999,0.939297,0.8381719999999999,0.975882,0.32182,-99999.0,0.947734,0.864951,0.50694,0.227185,0.095844,0.974714,0.905039,0.8559399999999999,0.197927,0.886925,0.8831889999999999,0.745428,0.869812,0.777172,0.543593,0.557333,0.950641,0.781409,-99999.0,0.80404,0.306978,0.937613,0.200849,0.660647,0.971035,-99999.0,0.254691,0.533138,0.54399,0.7879729999999999,0.74157,0.8309989999999999,0.7326,0.550741,0.8264670000000001,0.8453950000000001,0.810717,0.977075,0.963922,0.796851,0.8799680000000001,-99999.0,0.970847,0.935297,0.975088,0.4151069999999999,-99999.0,0.652961,0.960283,0.841777,0.666482,0.868841,0.8132060000000001,0.942521,0.828944,0.971233,0.8531299999999999,0.989454,0.963424,0.38929,0.8758,0.499597,-99999.0,0.913897,-99999.0,0.843622,0.8554430000000001,-99999.0,0.834158,0.60536,0.12493,0.813384,0.782187,-99999.0,0.971058,0.8712770000000001,-99999.0,0.4950199999999999
ACH-000007,0.569751,0.7554489999999999,0.954924,0.939587,0.965638,0.932666,-99999.0,0.956481,0.838692,0.7040930000000001,-99999.0,0.960794,0.922306,0.7760229999999999,0.984456,0.844708,0.942457,0.506004,-99999.0,0.956819,0.977962,0.5266489999999999,0.719028,0.8590000000000001,0.899501,0.685139,0.983564,0.955239,0.962061,0.826484,0.839124,0.959844,0.866993,0.633115,0.984558,0.966151,0.649364,0.726598,0.8817020000000001,0.937834,0.946579,-99999.0,0.968826,0.978851,-99999.0,0.904589,0.850405,-99999.0,0.8540780000000001,0.928897,0.8967440000000001,-99999.0,0.562025,0.984906,0.94233,-99999.0,0.980549,0.808003,0.736093,0.8474229999999999,0.968369,0.8885049999999999,0.490338,0.648452,0.975041,0.96306,0.971633,-99999.0,-99999.0,0.929426,0.905889,0.984818,0.911435,0.8122550000000001,0.8352280000000001,0.873569,0.984662,0.89792,0.6660659999999999,0.978823,0.8538110000000001,0.816986,-99999.0,0.974537,0.984093,0.8569889999999999,0.966925,0.967669,0.960112,0.958571,0.8678309999999999,0.8673219999999999,0.811661,0.731245,0.910965,0.917667,-99999.0,0.623699,0.971432,0.958657,0.700516,0.694633,0.911052,0.938895,0.958091,0.567773,0.774388,0.446089,0.972742,0.9185,0.988673,0.974537,0.773366,0.800959,0.902522,0.780894,0.6478149999999999,-99999.0,0.850801,0.974735,0.984752,0.878285,0.879057,0.932428,0.981495,0.984901,0.79696,0.509592,0.894333,0.915182,0.6403939999999999,0.933245,0.981548,0.8025899999999999,0.986383,0.984103,-99999.0,-99999.0,0.805879,0.97426,0.324368,-99999.0,0.980115,0.961362,0.613888,0.8273370000000001,0.958954,-99999.0,0.588222,-99999.0,0.929956,0.972631,0.979839,0.984906,0.959829,0.977947,0.908282,0.968495,0.984906,0.8210569999999999,0.814046,0.808614,0.912276,-99999.0,0.968724,0.988672,0.950911,0.6288199999999999,0.97589,0.98309,0.981813,0.8736280000000001,0.871401,0.983472,0.941106,0.98858,0.688207,0.975156,0.783082,0.704641,0.8393200000000001,0.965971,0.987051,0.930938,0.939843,0.817505,0.8844110000000001,0.7858510000000001,0.977365,0.976057,0.924568,0.988673,0.983097,0.8849870000000001,0.980784,0.707922,0.8899030000000001,0.988135,0.767717,0.982698,0.959898,0.988571,0.973489,0.829219,0.966694,0.970761,0.905418,0.916961,0.952506,0.859187,0.980106,0.890617,-99999.0,0.819699,0.5067520000000001,0.802784,0.545507,0.7493350000000001,-99999.0,0.929647,0.973547,0.988036,0.752127,0.8712,0.987199,0.785147,0.98356,0.842392,0.938561,0.814991,0.970661,0.4401359999999999,0.980695,0.787044,-99999.0,0.812658,0.664079,0.868123,0.774857,0.959186,0.955783,0.963738,0.94628,-99999.0,0.83845,0.8086300000000001,-99999.0,0.965902,0.954743,0.860083,0.433472,0.916136,0.984906,0.927044,0.7259760000000001,0.988572,0.618676,0.496551,0.493488,0.93566,0.990346,0.961023,0.963003,0.983375,0.982077,0.944784,0.564408,0.721882,0.967149,0.7972819999999999,0.978522,0.7923479999999999,0.973447,0.773942,0.984545,0.8716510000000001,-99999.0,0.963005,0.726202,0.828412,0.948496,0.755134,0.961505,0.97405,0.974397,0.610558,-99999.0,0.977837,0.907972,0.963035,0.962282,0.976327,0.847319,0.614183,0.962843,0.977821,-99999.0,0.779745,0.903753,0.982311,0.8897889999999999,0.7185560000000001,0.705001,0.915825,0.982871,0.629907,0.93947,0.972496,0.988673,0.646068,0.351754,0.897381,0.988571,0.983776,0.968598,0.948995,0.974413,0.863908,0.972002,0.982585,0.754923,0.746149,-99999.0,0.969494,0.967662,0.877344,0.756944,0.7953859999999999,0.981507,0.7064699999999999,0.928443,0.982274,0.7840229999999999,0.336791,0.947281,0.6909270000000001,0.306996,0.988557,0.603438,0.945083,0.6231770000000001,0.810125,-99999.0,0.826464,0.977194,0.982834,0.775142,0.892098,0.882102,0.986458,-99999.0,0.983939,0.786659,0.580361,0.756135,0.982665,0.984869,0.7749149999999999,0.988646,0.6194890000000001,0.983086,-99999.0,0.984861,0.977546,-99999.0,0.979237,0.5585859999999999,0.972763,0.8388120000000001,0.914987,0.962916,0.982984,0.895792,0.977011,0.9558,0.927519,0.812955,0.71978,0.815099,0.795736,0.860768,0.983317,0.888067,0.987564,0.787948
