mse	rmse	mae	pcc	scc
1	0.023601571	0.15362802	0.1033003271141764	0.5172108701839129	0.4783754110024416
2	0.015438516	0.12425182	0.07748017981426031	0.7152537914088608	0.670433311501476
3	0.014835158	0.12179966	0.07565458385339568	0.7253223679379113	0.6897125207026176
4	0.016300859	0.12767482	0.08330012375661339	0.7275442632181275	0.6970743115946196
5	0.014682605	0.1211718	0.07313402195745793	0.7300630644069688	0.7054737381010403
6	0.014615329	0.12089387	0.0740863014474912	0.7310278774496264	0.7091920044431891
7	0.014536004	0.12056535	0.07332293672227944	0.7385239980023026	0.7099859469172279
8	0.014284746	0.11951881	0.07204852453972825	0.7384723184207703	0.715673257727793
9	0.0142547665	0.11939333	0.07322997753199896	0.7378434693145496	0.7107561798867623
10	0.015563724	0.12475465	0.07777514183316231	0.737105030544413	0.7125101073621329
11	0.01392635	0.118009955	0.07227535835871154	0.7395877481849504	0.7109650635867538
12	0.014008129	0.118355945	0.07579371956220517	0.7338444806772734	0.716067140099598
13	0.01394223	0.11807722	0.07701372835726461	0.7382851191687579	0.7163620593647878
14	0.013617201	0.11669276	0.07532523565374404	0.743658036131809	0.7201436284955559
15	0.014071715	0.11862426	0.07397980759728882	0.7340800971215935	0.7154630325793313
16	0.014076436	0.118644156	0.07901829449174534	0.7345872915000523	0.723073033071163
17	0.013996153	0.11830534	0.07322992038191743	0.736086597238808	0.7245107016960034
18	0.013822764	0.11757025	0.07302015509222956	0.738362575448589	0.7240897129608721
19	0.013934717	0.1180454	0.08027506382224615	0.743164631524274	0.7315363077234901
20	0.014314476	0.11964312	0.0736058632065687	0.7332271830113348	0.7171007442680692
